id_viaje,CURP,RFC,num_economico,tiempo,distancia,lugar_origen,lugar_destino,fecha_viaje
923,PYEH791126MSBJXC99,VOPM871219QT8,3038,14:03:22,28.08,Magadalen Contreras Dottie 835 90723,Facultad de Psicologia,2012-05-11
924,IXSV630929HPMLID88,RCUS791208ZU5,1785,14:13:01,40.29,Magadalen Contreras Vernon 7321 67198,Facultad de Odontologia,2014-07-15
925,PCVX881219MZXHAJ92,HWJR951226UK1,1019,13:48:34,1,Magadalen Contreras Gina 584 67618,Facultad de Ciencias,2012-01-26
926,CDAF951228HEQPCU16,MHDA651229OV3,2034,13:20:23,43.45,Magadalen Contreras Forest Dale 3 79957,Facultad de Psicologia,2018-02-21
927,RLXP951107HXSZHU57,TYQI721218YZ4,9408,13:13:39,43.61,Magadalen Contreras Doe Crossing 3 22028,Facultad de Quimica,2009-02-13
928,UDVB610816HQCMOR58,SVEW961228QG8,4739,14:31:49,31.45,Magadalen Contreras Boyd 375 67458,Facultad de Ciencias,2008-01-05
929,SXBA681229HNILFS35,JSWD870919BN7,2158,13:32:58,18.17,Magadalen Contreras Evergreen 7 51625,Facultad de Ciencias,2012-03-17
930,WFAK951229MYEHGD90,RSYJ951128KA2,9441,14:42:45,19.21,Magadalen Contreras Eagan 358 87177,Facultad de Quimica,2011-11-04
931,ZMVO791101MAYGTB37,UZWM951229ZX9,4594,14:13:52,40.05,Magadalen Contreras Vera 956 36050,Facultad de Psicologia,2010-09-08
932,STDO951117HYEZVS75,WZCT991209CV6,1564,13:03:01,11.88,Magadalen Contreras Morning 7 60566,Facultad de Ciencias,2008-02-06
933,ROGC911229HENQIA43,ZFUR990828QU8,3322,13:41:07,17.11,Magadalen Contreras High Crossing 632 59802,Facultad de Quimica,2009-08-22
934,GXLI831229MITUWF33,ZSNY921009JE4,1986,13:56:31,8.06,Magadalen Contreras Talisman 973 46129,Facultad de Ciencias,2008-09-19
935,PRFU900906MEKMCF38,ZCRB871229UY6,8867,14:10:45,38.33,Magadalen Contreras Randy 25 99738,Facultad de Ciencias,2009-10-31
936,LABV921118MCYTPA88,GCTD881228EH9,9639,13:13:46,0.68,Magadalen Contreras Russell 0 98888,Facultad de Musica,2013-07-29
937,GZTU741008HSOWCG14,WDEZ921017PB2,2964,13:09:36,13.81,Magadalen Contreras Kenwood 94853 59029,Facultad de Quimica,2008-12-21
938,XLQG611228HQVYNM82,IJGK720808IR2,5997,14:55:23,19.61,Magadalen Contreras Pine View 853 93747,Facultad de Odontologia,2017-10-01
939,JPTF991229HYSCAF50,XSMJ900908ZQ4,1527,13:07:54,21.4,Magadalen Contreras Cambridge 73753 11062,Facultad de Psicologia,2017-05-10
940,ETBS831229MWHMYA64,ADFV791219PC7,3167,14:05:45,2.56,Magadalen Contreras Clarendon 59711 30037,Facultad de Ciencias,2014-01-23
941,MTUX621209MZAQFU23,RUHD981219IF3,9365,14:28:40,1.95,Magadalen Contreras Rutledge 6163 97424,Facultad de Medicina,2017-04-19
942,NZDY991229HWOIDN55,SKBR891119ZO9,2924,13:57:14,19.91,Magadalen Contreras Tony 968 63631,Facultad de Ciencias,2013-08-13
943,VZCX921226HVFRQZ82,FMKJ891228MS3,4099,13:21:00,3.1,Magadalen Contreras Basil 65176 19866,Facultad de Psicologia,2018-06-09
944,MCVA910926HRPHDB14,RGCF981122VC0,3254,14:21:29,24.4,Magadalen Contreras Lunder 69 13637,Facultad de Ciencias,2015-11-04
945,NWDB911218HQFVTH10,ARWC980808FS0,7178,13:42:01,25.29,Magadalen Contreras Thierer 358 49621,Facultad de Medicina,2009-05-04
946,DXQF851229MAYGTU55,APGU960828TF5,1197,13:15:18,7.8,Magadalen Contreras Buena Vista 5041 99855,Facultad de Musica,2012-09-03
947,CVHG931206HIWXUL81,NGUP931127GK3,9879,13:13:51,24.43,Magadalen Contreras Burning Wood 22 47639,Facultad de Ciencias,2012-08-23
948,YBOL950909MKMTXC94,JXEH941226DE4,3859,14:50:03,34.28,Magadalen Contreras Upham 1 93511,Facultad de Psicologia,2016-02-14
949,ABNF631219HNLPZG62,SMOY961209KM2,3665,13:34:48,24.81,Magadalen Contreras Hagan 1 33974,Facultad de Quimica,2009-07-24
950,QIZR631216MLSOVZ35,MKPL991018TQ2,3052,14:51:12,9.66,Magadalen Contreras Pine View 45597 57801,Facultad de Odontologia,2016-12-30
951,WLJQ901206MBFITD51,MPLT701227NV2,1234,13:00:37,39.41,Magadalen Contreras Warrior 309 12450,Facultad de Ciencias,2008-05-23
952,JRCV761219MSNFPQ95,EZRV891229TW5,4920,13:31:17,26.84,Magadalen Contreras Lakewood 293 76667,Facultad de Ciencias,2011-09-09
953,OJCY971219HKFIWQ27,HGYF801226NM9,2635,13:55:36,36.14,Magadalen Contreras Sutherland 6828 53399,Facultad de Ciencias,2013-06-24
954,SORZ911217HBRFGH69,OQRE941229XY4,6243,14:07:28,42.35,Magadalen Contreras Vermont 82 71078,Facultad de Odontologia,2012-08-22
955,GFTN931227MGSEXP28,WBAJ900919DK4,8016,14:42:05,5.98,Magadalen Contreras Pankratz 29447 59086,Facultad de Musica,2017-12-14
956,LOKC601229MGLRCT40,HOWF851218AI0,7922,13:10:58,25.86,Magadalen Contreras Marcy 4199 82892,Facultad de Psicologia,2018-01-22
957,ICPT831226MTNCQA48,AITH631019CL5,1600,13:02:47,20.83,Magadalen Contreras Del Mar 785 32363,Facultad de Quimica,2016-05-07
958,QNGM801229HAXZKY29,PZJR821229UI7,5592,14:24:58,30.35,Magadalen Contreras 5th 1654 42553,Facultad de Ciencias,2014-10-12
959,EPMH701208HUVBFZ33,SFPY991216RL9,1683,13:33:30,42.83,Magadalen Contreras Duke 37817 87596,Facultad de Psicologia,2011-08-04
960,ASNZ651009HNIQAC36,DSBX841216OC0,3475,13:38:55,36.52,Magadalen Contreras Dwight 4223 56781,Facultad de Ciencias,2017-11-25
961,NHZA901218MFRVOB64,HLUR991128WE3,4040,14:28:45,16.11,Magadalen Contreras Reinke 3 49398,Facultad de Ciencias,2009-05-12
962,JLAW731108HXFKLO18,FCEY981114PC8,1115,14:48:58,32.6,Magadalen Contreras Amoth 4 16274,Facultad de Ciencias,2016-09-20
963,WGST611219MYAVXJ13,ZFPE961217XU2,2948,14:00:41,23.48,Magadalen Contreras Golden Leaf 8 22284,Facultad de Ciencias,2018-08-23
964,WGBL621029MYHMWK05,TOKU661128JX6,8801,14:42:14,26.71,Magadalen Contreras Donald 872 63477,Facultad de Medicina,2008-01-20
965,XAQK741209HDSMIV83,SGPB671228LX5,7446,13:53:06,6.23,Magadalen Contreras Sundown 0 78937,Facultad de Quimica,2011-06-05
966,TDKJ940925HVENXQ86,AOFV971127WZ3,1236,14:48:21,22.45,Magadalen Contreras 3rd 6 64943,Facultad de Quimica,2012-10-04
967,HPGQ990919MWAXJI35,UJQB911125IG7,6396,14:49:05,26.25,Magadalen Contreras Marcy 205 18143,Facultad de Ingenieria,2010-02-21
968,FQHJ901228MMOFQE85,ATXU911128XC9,9202,13:32:13,7.15,Magadalen Contreras Waxwing 86 70150,Facultad de Psicologia,2012-07-01
969,XWVE961209MXLHKN32,WBHD831219DC1,2936,14:23:28,13.17,Magadalen Contreras Declaration 6 43398,Facultad de Odontologia,2011-11-16
970,AVQW631228HTAYVZ17,GQUA861228GT3,4866,14:31:47,27.82,Magadalen Contreras Fisk 725 40478,Facultad de Ciencias,2017-11-01
971,OWGQ720628MUBVFS81,HEVU901229JU0,8515,13:58:42,9.89,Magadalen Contreras Bashford 26 99070,Facultad de Ciencias,2016-04-15
972,STCW991118MWCTDA75,LDSG911008MG3,4840,14:24:13,9.35,Magadalen Contreras American Ash 2 10750,Facultad de Quimica,2014-06-15
973,DYBV831219HUMJDL69,EBKD631226MH7,4105,14:50:05,33.71,Magadalen Contreras Declaration 717 85080,Facultad de Odontologia,2018-10-13
974,EICH971218HVQWLR33,HUFM871219KP6,9285,14:43:19,14.77,Magadalen Contreras Village Green 70819 94936,Facultad de Ciencias,2017-08-06
975,PKLT791126MPIWCD98,SRVN851208AD4,9571,13:11:14,27.87,Magadalen Contreras Lillian 49971 94245,Facultad de Ciencias,2011-07-21
976,NIZB961108MDNYQT89,PLQX921229EP0,8265,13:14:56,39.2,Magadalen Contreras Cottonwood 65336 18708,Facultad de Ciencias,2016-02-03
977,AOSD700719MFBCKS76,YHGA711218GD5,2573,14:59:08,16.21,Magadalen Contreras Dorton 7108 59644,Facultad de Ciencias,2017-06-14
978,IVLP861229HZWHCY93,SGZO991128WV1,9610,14:21:01,7.65,Magadalen Contreras Twin Pines 1604 58770,Facultad de Ciencias,2008-06-02
979,FSKW911007HNZGUL45,SMVQ981127CB0,3958,14:52:23,33.04,Magadalen Contreras Golf 8496 51644,Facultad de Quimica,2011-11-05
980,ORDL960917MNAHWR53,OGCS671229KB9,3063,14:48:43,39.83,Magadalen Contreras Shopko 2 21910,Facultad de Ciencias,2010-07-21
981,SGBN621109MWIZQJ94,EMNW811228DV4,5701,14:03:04,10.46,Magadalen Contreras Golf 5 37650,Facultad de Quimica,2012-05-07
982,HTSR631108MXDZLR08,MEPU831129VE0,8058,13:37:35,29.3,Magadalen Contreras Thompson 59139 96143,Facultad de Ciencias,2013-01-01
983,UVIH751225HSYZOF22,HJZA911218HL2,6959,14:12:01,24.98,Magadalen Contreras Autumn Leaf 3 60716,Facultad de Quimica,2008-09-12
984,BTVO771128HNTUAC47,NJRF801109XW6,5248,13:18:52,5.51,Magadalen Contreras Green 89 97058,Facultad de Ciencias,2015-08-13
985,YERJ991129MZXWSA29,KTQN810926IF1,2206,13:48:13,1.38,Magadalen Contreras Mallory 2561 22317,Facultad de Quimica,2018-09-10
986,TFVC751219MXJQHS08,TNGM991008UW7,7537,14:12:05,32.97,Magadalen Contreras Northridge 57351 51926,Facultad de Ciencias,2017-11-19
987,NPQO771119MGYTQR67,TPOL671226RU6,7591,14:50:00,42.42,Coyoacan Sycamore 6555 75317,Facultad de Ciencias,2011-05-13
988,TJVB881217HOSBRY17,NKYU621219KQ8,6560,13:49:29,44.26,Coyoacan Packers 481 88313,Facultad de Psicologia,2017-07-13
989,CTLG671219MXLWVD24,EFIT901228IC4,2082,14:23:51,31.25,Coyoacan Namekagon 2 28068,Facultad de Musica,2017-02-03
990,PKIJ961209MWROHN55,JOWS921207GM7,9576,14:43:26,8.3,Coyoacan Forest Run 5698 15597,Facultad de Ciencias,2008-12-14
991,ABGU951229HFDVNW39,YRXZ991028EZ9,8489,14:01:03,16.95,Coyoacan Sutteridge 97 22146,Facultad de Psicologia,2008-05-18
992,XSJU690929HIYDQV84,LJHP951217WN3,5732,14:55:04,34.36,Coyoacan Gina 7 27216,Facultad de Quimica,2011-03-23
993,ORWJ741208HCEHDF57,JDUG911127WN7,8414,13:58:44,2.59,Coyoacan Westport 52869 29309,Facultad de Psicologia,2012-11-22
994,SIPA881109MWQLZR29,DKEJ911108YU4,4502,14:39:48,3.24,Coyoacan Helena 3315 33692,Facultad de Quimica,2010-10-13
995,NSCL911119MVBGSD99,ACNO891029YI9,2183,14:54:28,24.12,Coyoacan Porter 2560 25871,Facultad de Ciencias,2010-05-10
996,AUCH941008HVTKAE66,PXBA911227DO3,4285,14:02:04,7.55,Coyoacan Rieder 726 27833,Facultad de Odontologia,2017-09-04
997,HRXW731229HMESKW03,BOJM941109KI4,6766,13:19:40,30.54,Coyoacan Heath 7 54123,Facultad de Psicologia,2016-09-19
998,UXPO911226MRDIJP58,EWSC951127PC9,6971,14:09:35,18.97,Coyoacan Randy 143 56446,Facultad de Ciencias,2012-03-07
999,WFNR931107MBPCUK51,QYWE991029LJ7,7452,14:07:41,3.6,Coyoacan Stephen 477 25855,Facultad de Psicologia,2017-11-18
1000,SJGD910928HFKDST94,XZVU861129RU8,8858,14:02:53,20.49,Coyoacan Calypso 6 10173,Facultad de Ciencias,2017-07-11
